event_id,continent,country,region,latitude,longitude,event_type,depth_km,magnitude,plate_involved_1,plate_involved_2,movement_type,velocity_mm_per_year,impact_summary,source_url,date_observed
EVT20160831_0601,Australia,Chile,Region_30,-70.4369,92.1951,Delamination,513.22,6.1,Arabian Plate,Eurasian Plate,Divergent,18.83,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2016-08-31
EVT20040427_0602,South America,China,Region_84,-15.9638,172.5168,Rift,225.75,9.4,Indian Plate,Eurasian Plate,Convergent,60.17,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2004-04-27
EVT20190711_0603,North America,Ethiopia,Region_27,21.4077,161.905,Convergent Zone,76.3,8.2,African Plate,African Plate,Convergent,69.54,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2019-07-11
EVT20150809_0604,Africa,USA,Region_80,53.6486,-130.6468,Convergent Zone,549.65,4.2,Indian Plate,Pacific Plate,Convergent,10.89,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2015-08-09
EVT20050703_0605,Asia,Turkey,Region_23,27.772,144.0552,Convergent Zone,512.29,6.4,Eurasian Plate,African Plate,Transform,32.76,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2005-07-03
EVT20141228_0606,Asia,USA,Region_9,13.7534,87.084,Transform Fault,610.34,4.0,African Plate,North American Plate,Convergent,99.21,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2014-12-28
EVT20180511_0607,Asia,Ethiopia,Region_95,-28.5234,96.0374,Delamination,612.95,7.0,North American Plate,Pacific Plate,Convergent,33.63,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2018-05-11
EVT20000730_0608,North America,USA,Region_68,28.1591,-70.5608,Rift,354.26,6.0,Pacific Plate,African Plate,Transform,50.67,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-07-30
EVT20010501_0609,Africa,China,Region_12,-20.5335,-150.4253,Rift,553.43,9.2,Arabian Plate,Arabian Plate,Divergent,89.22,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2001-05-01
EVT20130126_0610,Asia,India,Region_47,-33.9324,48.3096,Rift,388.13,5.9,Pacific Plate,North American Plate,Convergent,70.39,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2013-01-26
EVT20231226_0611,North America,Ethiopia,Region_67,48.4134,-124.8576,Delamination,441.71,7.5,Arabian Plate,African Plate,Divergent,55.23,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2023-12-26
EVT20190710_0612,Antarctica,USA,Region_30,-69.9655,-82.1839,Transform Fault,72.78,4.1,Indian Plate,Arabian Plate,Transform,55.83,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2019-07-10
EVT20080628_0613,Antarctica,Japan,Region_89,78.9464,83.8707,Convergent Zone,436.74,4.5,Pacific Plate,Arabian Plate,Transform,50.23,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2008-06-28
EVT20110920_0614,Australia,Ethiopia,Region_18,10.1318,-90.0784,Rift,670.42,5.0,Arabian Plate,African Plate,Convergent,7.92,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2011-09-20
EVT20240527_0615,North America,Indonesia,Region_52,75.629,-47.2118,Rift,212.3,8.0,Arabian Plate,Pacific Plate,Transform,53.16,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2024-05-27
EVT20010102_0616,Antarctica,Japan,Region_49,37.1521,20.0354,Subduction Zone,300.11,4.3,North American Plate,Eurasian Plate,Transform,47.62,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2001-01-02
EVT20131201_0617,Antarctica,Indonesia,Region_100,59.3089,117.3287,Convergent Zone,450.56,9.3,Pacific Plate,North American Plate,Divergent,19.59,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2013-12-01
EVT20150404_0618,Asia,Chile,Region_8,53.6839,40.6397,Transform Fault,444.36,7.8,Eurasian Plate,Arabian Plate,Transform,68.55,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2015-04-04
EVT20090409_0619,Europe,USA,Region_72,36.8008,-4.5455,Delamination,514.81,5.7,North American Plate,North American Plate,Divergent,87.12,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2009-04-09
EVT20120915_0620,Australia,Chile,Region_57,81.6777,-28.1525,Subduction Zone,408.29,7.4,Arabian Plate,Eurasian Plate,Transform,51.61,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2012-09-15
EVT20030319_0621,North America,Japan,Region_17,-3.4402,161.4238,Rift,265.2,6.2,Eurasian Plate,Pacific Plate,Convergent,40.88,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2003-03-19
EVT20021214_0622,South America,China,Region_89,54.3501,-123.1463,Transform Fault,86.28,7.1,Indian Plate,Pacific Plate,Transform,86.16,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-12-14
EVT20070315_0623,Europe,China,Region_76,23.8113,174.0025,Rift,613.81,9.3,North American Plate,Indian Plate,Divergent,7.18,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2007-03-15
EVT20230516_0624,North America,China,Region_22,11.6272,162.1091,Subduction Zone,571.08,4.3,African Plate,North American Plate,Convergent,78.81,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2023-05-16
EVT20050324_0625,Africa,China,Region_61,-76.779,-29.186,Rift,118.49,4.0,Arabian Plate,Pacific Plate,Convergent,46.23,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2005-03-24
EVT20000414_0626,Antarctica,India,Region_47,40.5097,-76.8282,Subduction Zone,554.15,5.6,North American Plate,Pacific Plate,Transform,75.23,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-04-14
EVT20000822_0627,Asia,Turkey,Region_79,39.0851,-59.761,Subduction Zone,362.52,9.5,North American Plate,Arabian Plate,Divergent,7.17,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-08-22
EVT20081229_0628,Europe,China,Region_4,-60.3046,-127.35,Transform Fault,215.44,4.5,Arabian Plate,African Plate,Divergent,60.68,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2008-12-29
EVT20230115_0629,Asia,India,Region_46,-50.446,-151.6667,Subduction Zone,55.96,6.7,Eurasian Plate,African Plate,Convergent,46.31,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2023-01-15
EVT20210822_0630,Africa,Japan,Region_82,-43.734,85.9796,Subduction Zone,584.95,7.2,Eurasian Plate,North American Plate,Convergent,44.6,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2021-08-22
EVT20110102_0631,Africa,Indonesia,Region_94,59.0122,153.5926,Convergent Zone,354.44,6.8,African Plate,Pacific Plate,Transform,57.29,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2011-01-02
EVT20080619_0632,Europe,Indonesia,Region_74,-36.8865,-107.6056,Subduction Zone,437.48,8.8,Arabian Plate,African Plate,Divergent,19.26,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2008-06-19
EVT20000529_0633,South America,Ethiopia,Region_73,-1.3302,-29.4536,Delamination,426.3,4.4,Eurasian Plate,African Plate,Convergent,9.49,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-05-29
EVT20011225_0634,Africa,Indonesia,Region_98,65.9685,-97.3078,Transform Fault,284.7,5.8,Eurasian Plate,Pacific Plate,Convergent,22.51,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2001-12-25
EVT20080715_0635,Australia,USA,Region_57,61.5735,15.5426,Transform Fault,641.7,8.5,Arabian Plate,Arabian Plate,Transform,85.58,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2008-07-15
EVT20090213_0636,Asia,Turkey,Region_39,63.1923,175.7646,Convergent Zone,548.33,5.2,African Plate,Pacific Plate,Transform,69.63,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2009-02-13
EVT20170815_0637,Europe,USA,Region_80,64.3903,10.4339,Subduction Zone,412.55,6.6,North American Plate,Arabian Plate,Convergent,92.51,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2017-08-15
EVT20020930_0638,Africa,China,Region_13,-34.9666,25.5423,Convergent Zone,371.03,8.4,North American Plate,Indian Plate,Convergent,62.28,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-09-30
EVT20020307_0639,South America,Chile,Region_10,-2.3309,-32.09,Subduction Zone,528.79,6.3,Eurasian Plate,Arabian Plate,Divergent,76.52,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-03-07
EVT20001130_0640,North America,Indonesia,Region_10,-61.9364,55.2545,Subduction Zone,36.85,4.5,Indian Plate,Pacific Plate,Transform,51.75,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-11-30
EVT20210702_0641,Africa,Ethiopia,Region_19,-85.4897,122.947,Delamination,526.24,4.8,Eurasian Plate,Pacific Plate,Divergent,26.0,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2021-07-02
EVT20140531_0642,North America,China,Region_79,-26.4852,-21.6469,Delamination,498.02,8.6,African Plate,African Plate,Divergent,27.82,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2014-05-31
EVT20020624_0643,Europe,Indonesia,Region_4,-71.1805,171.7825,Delamination,655.68,7.7,Indian Plate,African Plate,Transform,67.25,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-06-24
EVT20110913_0644,North America,Turkey,Region_87,-35.0501,101.5505,Convergent Zone,103.24,4.2,Indian Plate,Eurasian Plate,Convergent,86.55,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2011-09-13
EVT20040626_0645,Antarctica,Turkey,Region_37,-34.9147,-82.9853,Transform Fault,548.51,7.7,North American Plate,North American Plate,Convergent,9.2,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2004-06-26
EVT20000421_0646,Australia,Chile,Region_88,44.5184,99.4215,Transform Fault,36.02,7.2,African Plate,North American Plate,Transform,88.21,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-04-21
EVT20230924_0647,Europe,Ethiopia,Region_96,-7.4447,-177.2094,Rift,340.67,5.6,North American Plate,Indian Plate,Convergent,9.16,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2023-09-24
EVT20200528_0648,North America,China,Region_76,-5.3654,29.6349,Subduction Zone,641.68,8.7,North American Plate,Arabian Plate,Transform,46.5,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2020-05-28
EVT20071209_0649,Asia,USA,Region_61,50.9832,-138.3316,Transform Fault,178.27,4.1,Indian Plate,African Plate,Divergent,71.13,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2007-12-09
EVT20130703_0650,Australia,Ethiopia,Region_17,82.7571,-176.8842,Transform Fault,53.99,6.7,North American Plate,North American Plate,Divergent,64.09,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2013-07-03
EVT20020405_0651,Asia,Turkey,Region_69,-27.8198,-158.0923,Subduction Zone,311.34,4.4,Pacific Plate,African Plate,Divergent,21.19,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-04-05
EVT20020309_0652,North America,Indonesia,Region_52,61.2133,-48.1998,Delamination,161.45,5.6,Eurasian Plate,Indian Plate,Convergent,96.71,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-03-09
EVT20070413_0653,Europe,Indonesia,Region_7,-78.3247,86.9024,Transform Fault,330.9,7.2,North American Plate,Indian Plate,Transform,89.4,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2007-04-13
EVT20040128_0654,Europe,Japan,Region_71,-35.8625,9.2034,Subduction Zone,132.86,6.1,African Plate,African Plate,Divergent,90.14,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2004-01-28
EVT20200628_0655,Australia,Chile,Region_36,18.9286,-68.3347,Subduction Zone,563.03,4.6,North American Plate,North American Plate,Transform,84.71,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2020-06-28
EVT20030713_0656,South America,China,Region_42,-31.529,-43.4848,Transform Fault,445.12,7.6,North American Plate,Eurasian Plate,Transform,32.99,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2003-07-13
EVT20070926_0657,Asia,Chile,Region_90,15.9258,154.9484,Transform Fault,247.25,8.5,Indian Plate,Eurasian Plate,Transform,29.97,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2007-09-26
EVT20000213_0658,Europe,Chile,Region_5,-39.7544,-54.9646,Convergent Zone,456.98,4.2,Arabian Plate,Arabian Plate,Divergent,74.07,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-02-13
EVT20161121_0659,Europe,Japan,Region_59,8.0442,-108.138,Transform Fault,600.42,7.5,Arabian Plate,Eurasian Plate,Convergent,46.99,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2016-11-21
EVT20020708_0660,Australia,Indonesia,Region_77,-3.3199,179.6855,Convergent Zone,502.63,8.4,African Plate,Arabian Plate,Transform,5.81,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-07-08
EVT20080412_0661,South America,India,Region_72,-20.1136,171.5838,Rift,52.47,5.1,African Plate,North American Plate,Divergent,78.04,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2008-04-12
EVT20081101_0662,Europe,USA,Region_13,24.9882,-161.6735,Delamination,46.34,8.3,Arabian Plate,Arabian Plate,Divergent,72.25,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2008-11-01
